service_id,call_id,vehicle_id,service_type,service_date,resolution_days,service_cost,status
452,763,345,Battery Check,2025-01-13,5,769,Resolved
453,764,343,Engine Inspection,2025-03-23,5,2418,Resolved
454,765,346,Engine Tuning,2024-09-30,1,1593,Resolved
455,766,346,Tyre Replacement,2026-03-04,1,6061,In Progress
456,767,346,Engine Inspection,2026-03-20,2,1781,Resolved
457,768,347,Tyre Replacement,2025-04-26,2,4050,Open
458,769,347,Suspension Service,2025-01-08,3,2740,Resolved
459,775,349,Electrical Diagnosis,2025-01-31,1,1809,Resolved
460,777,350,Fuel Line Repair,2025-10-09,14,1703,In Progress
461,778,350,Electrical Repair,2025-03-18,2,3447,Resolved
462,779,350,Electrical Diagnosis,2025-11-10,1,1921,In Progress
463,780,351,Tyre Replacement,2024-11-14,5,2883,Resolved
464,781,351,Tyre Replacement,2026-04-13,3,6053,Resolved
465,782,352,Tyre Replacement,2025-08-17,3,5423,Resolved
466,783,352,Engine Tuning,2026-05-16,5,1579,Resolved
467,785,353,Oil Seal Replacement,2024-11-15,2,1041,Resolved
468,787,355,Battery Replacement,2025-10-28,3,2881,Resolved
469,789,355,Engine Tuning,2026-04-26,5,1647,In Progress
470,791,357,Starter Inspection,2026-01-19,2,587,Resolved
471,792,357,Engine Tuning,2025-03-21,4,1242,Resolved
472,793,360,Suspension Service,2024-11-27,1,4637,Open
473,796,361,Battery Check,2025-04-18,2,709,Resolved
474,797,362,Engine Tuning,2025-06-20,2,1616,Resolved
475,798,362,Tyre Replacement,2025-09-29,1,4117,Open
476,800,362,Suspension Service,2025-01-06,2,2450,In Progress
477,801,362,Starter Inspection,2025-01-02,2,1035,Resolved
478,802,363,Suspension Service,2025-02-27,1,1701,Resolved
479,803,363,Engine Mount Inspection,2025-01-03,5,1679,Resolved
480,804,364,Wheel Alignment,2026-01-20,1,1019,Resolved
481,805,364,General Checkup,2024-12-10,3,821,Resolved
482,806,364,Battery Replacement,2025-10-11,5,2720,Resolved
483,807,366,Engine Inspection,2025-02-01,5,2261,Resolved
484,809,368,Oil Seal Replacement,2024-10-17,4,1536,Open
485,810,369,Battery Replacement,2026-03-09,6,2291,Resolved
486,811,369,Tyre Replacement,2024-10-07,1,5817,Resolved
487,812,371,Battery Check,2025-07-30,4,667,Resolved
488,814,371,Oil Seal Replacement,2026-05-28,5,1442,Resolved
489,815,371,Tyre Replacement,2025-01-05,1,6415,Resolved
490,816,370,Oil Seal Replacement,2025-01-21,5,2264,Resolved
491,817,373,Brake Repair,2025-02-12,10,1907,Resolved
492,820,374,Starter Inspection,2026-05-17,3,1203,Resolved
493,821,374,Engine Inspection,2025-11-11,10,1395,In Progress
494,822,374,Electrical Repair,2026-04-16,1,3441,Resolved
495,823,374,Engine Mount Inspection,2024-08-15,5,700,Resolved
496,826,375,Fuel Line Repair,2024-08-12,6,1550,In Progress
497,827,375,Electrical Repair,2026-04-04,1,2374,In Progress
498,828,376,Electrical Diagnosis,2025-12-01,1,941,Open
499,829,376,Suspension Service,2025-09-29,4,3751,Open
500,830,376,Wheel Alignment,2025-02-01,2,513,Resolved
501,831,376,General Checkup,2026-03-11,4,332,Resolved
502,832,376,Oil Change,2024-06-15,1,897,Resolved
503,836,379,Oil Change,2026-05-15,3,1446,Open
504,837,380,Oil Seal Replacement,2026-05-06,6,2319,Resolved
505,838,380,Engine Inspection,2025-05-19,9,2284,Resolved
506,840,380,Brake Inspection,2025-12-06,2,618,Resolved
507,842,381,Engine Inspection,2026-01-10,6,2024,Resolved
508,847,384,Gearbox Inspection,2025-01-29,3,1738,In Progress
509,848,384,Gearbox Inspection,2024-08-17,2,2722,Open
510,850,384,Battery Replacement,2025-08-15,6,3821,Resolved
511,851,385,Battery Check,2024-12-12,2,311,Resolved
512,852,385,General Checkup,2025-01-21,3,668,Resolved
513,856,386,Engine Mount Inspection,2025-02-23,1,1336,Resolved
514,858,387,Wheel Alignment,2025-05-27,3,787,Resolved
515,859,388,Oil Seal Replacement,2025-06-26,3,2283,Open
516,860,388,Engine Inspection,2025-11-17,14,2180,Resolved
517,862,388,Battery Check,2025-10-31,5,657,Resolved
518,863,390,Wheel Alignment,2025-12-24,6,1099,Resolved
519,864,389,General Checkup,2025-09-19,4,310,Resolved
520,865,390,Tyre Replacement,2025-09-08,1,5627,Resolved
521,866,390,Oil Change,2025-04-17,3,1450,Resolved
522,868,391,Chain Adjustment,2024-11-09,4,677,Resolved
523,869,391,Battery Check,2025-01-01,3,490,Resolved
524,870,392,Tyre Replacement,2024-06-18,4,6800,Resolved
525,873,393,Gearbox Inspection,2024-12-17,2,2100,Resolved
526,874,393,Electrical Repair,2025-01-10,5,3427,Resolved
527,876,393,Engine Inspection,2025-08-01,5,2449,Resolved
528,877,393,Battery Check,2025-08-24,4,738,In Progress
529,878,394,Engine Tuning,2026-05-21,2,2515,Resolved
530,884,399,Tyre Replacement,2024-07-16,5,6589,Resolved
531,886,399,Tyre Replacement,2024-09-22,2,3684,Resolved
532,887,399,Starter Inspection,2025-08-31,5,649,Resolved
533,891,400,Wheel Alignment,2025-02-24,4,1030,Open
534,895,402,Engine Tuning,2025-01-15,4,2893,Resolved
535,896,403,Battery Check,2024-09-07,3,646,In Progress
536,898,403,Wheel Alignment,2026-05-14,1,549,Resolved
537,899,405,Engine Mount Inspection,2025-01-01,1,1343,In Progress
538,901,404,Tyre Replacement,2024-09-15,3,5316,Open
539,902,406,Brake Inspection,2025-01-22,6,823,Resolved
540,903,406,Engine Inspection,2024-07-03,15,2463,Resolved
541,912,409,Exhaust Inspection,2025-08-24,5,891,Resolved
542,913,410,Engine Tuning,2025-10-14,4,1062,In Progress
543,915,410,Suspension Service,2025-07-21,2,4435,Resolved
544,916,410,Tyre Replacement,2025-12-06,2,4048,Resolved
545,918,411,Wheel Alignment,2024-06-23,6,917,Open
546,919,413,Engine Tuning,2024-12-10,1,1570,Resolved
547,921,412,Engine Tuning,2025-03-08,2,1003,In Progress
548,924,414,Engine Inspection,2025-10-22,2,2183,Resolved
549,925,414,Engine Inspection,2024-11-28,15,2095,Resolved
550,928,416,Electrical Diagnosis,2025-06-09,5,1361,Resolved
551,929,416,Engine Tuning,2024-12-21,2,2100,Resolved
552,930,416,Chain Adjustment,2025-08-16,3,751,Resolved
553,931,419,Exhaust Inspection,2026-01-07,5,833,Open
554,936,421,Chain Adjustment,2025-05-03,4,579,Resolved
555,937,421,Engine Tuning,2025-06-29,2,2721,Open
556,939,422,Oil Change,2024-08-11,5,753,Open
557,940,422,Battery Check,2025-12-09,7,517,Resolved
558,941,422,Engine Tuning,2025-06-09,1,2139,In Progress
559,942,422,Tyre Replacement,2025-04-12,2,4276,Resolved
560,943,423,Gearbox Inspection,2026-05-07,2,3479,In Progress
561,944,423,Tyre Replacement,2024-12-09,2,2621,Open
562,945,423,Engine Mount Inspection,2025-06-03,5,1648,Open
563,946,423,Suspension Service,2024-06-22,3,3297,In Progress
564,947,424,Engine Tuning,2025-07-18,1,1107,In Progress
565,948,424,Battery Check,2024-10-22,3,591,Resolved
566,949,424,Oil Seal Replacement,2025-11-23,2,2427,Open
567,950,424,Tyre Replacement,2025-11-05,5,6603,Resolved
568,952,425,Brake Repair,2024-11-30,8,2488,Resolved
569,956,427,Battery Replacement,2025-01-02,6,2377,Resolved
570,957,427,Engine Tuning,2024-07-14,3,1708,Resolved
571,958,427,Tyre Replacement,2026-01-21,4,6194,Resolved
572,959,428,Engine Mount Inspection,2025-09-05,2,1273,Resolved
573,960,429,Tyre Replacement,2025-01-09,1,6842,In Progress
574,961,432,Tyre Replacement,2024-11-29,3,4394,In Progress
575,963,433,Starting System Diagnosis,2025-06-17,4,1374,Resolved
576,964,433,Suspension Service,2025-06-02,4,4399,In Progress
577,965,433,Electrical Diagnosis,2026-04-30,2,1835,Open
578,966,433,Starter Inspection,2026-02-08,4,890,Resolved
579,969,435,Oil Seal Replacement,2024-08-26,5,2238,Resolved
580,970,435,Tyre Replacement,2025-11-08,3,4460,Resolved
581,971,435,Battery Replacement,2024-06-22,3,3362,In Progress
582,972,435,General Checkup,2026-05-08,7,527,In Progress
583,973,436,Chain Adjustment,2025-01-16,5,402,Resolved
584,975,436,Exhaust Inspection,2024-12-23,2,1356,Resolved
585,976,437,Clutch Service,2024-11-27,3,1745,Resolved
586,978,437,Clutch Service,2026-01-27,5,4084,Resolved
587,980,438,Chain Adjustment,2025-11-16,4,323,Resolved
588,983,440,Engine Tuning,2025-08-30,4,1072,Resolved
589,985,442,Brake Repair,2025-10-10,5,3054,Open
590,988,444,Battery Replacement,2025-07-28,4,4356,Resolved
591,989,444,Periodic Service,2025-05-21,3,1449,Resolved
592,991,444,Engine Inspection,2025-02-02,9,1241,Open
593,992,445,Wheel Alignment,2025-03-31,5,1199,Resolved
594,994,446,Electrical Repair,2024-07-31,4,3442,In Progress
595,997,448,Oil Seal Replacement,2025-08-27,5,2038,Resolved
596,998,448,Battery Check,2024-11-26,7,507,In Progress
597,999,448,Electrical Repair,2025-06-27,3,3309,Resolved
598,1001,449,Periodic Service,2026-05-18,4,2050,Resolved
599,1002,449,Brake Inspection,2025-07-09,3,690,Resolved
600,1003,450,Engine Inspection,2026-01-03,7,1697,Open
601,1007,450,Tyre Replacement,2025-04-04,2,3041,Open
602,1008,451,Engine Tuning,2025-10-26,2,2695,In Progress
603,1009,451,Wheel Alignment,2025-07-19,2,1066,Resolved
604,1010,451,Brake Inspection,2024-10-31,2,891,In Progress
605,1011,451,Tyre Replacement,2025-10-04,3,3140,In Progress
606,1012,451,Battery Check,2024-11-28,2,470,Resolved
607,1013,452,Electrical Repair,2025-12-04,3,2655,Resolved
608,1014,452,Engine Tuning,2025-01-29,2,2003,Resolved
609,1015,452,Exhaust Inspection,2025-05-03,5,871,Resolved
610,1016,452,Engine Tuning,2025-10-08,3,2499,Resolved
611,1020,453,Battery Check,2025-12-21,2,677,Resolved
612,1022,454,Wheel Alignment,2025-12-14,4,1152,Resolved
613,1023,454,Wheel Alignment,2025-09-21,1,884,Resolved
614,1025,454,Brake Inspection,2025-08-20,5,879,Resolved
615,1026,455,Engine Inspection,2026-04-29,9,2381,In Progress
616,1027,455,Oil Seal Replacement,2025-07-26,6,2229,In Progress
617,1028,455,Engine Inspection,2025-08-29,11,1695,Open
618,1031,458,Starter Inspection,2024-10-18,1,1105,Resolved
619,1033,459,Periodic Service,2025-06-25,3,1388,Resolved
620,1036,461,General Checkup,2024-08-30,2,462,In Progress
621,1037,461,Gearbox Inspection,2024-09-24,1,1566,In Progress
622,1038,461,Starting System Diagnosis,2026-03-10,1,853,Resolved
623,1039,462,Fuel Line Repair,2026-05-07,14,1525,In Progress
624,1040,462,Engine Tuning,2024-08-05,2,1595,Resolved
625,1042,463,Brake Repair,2025-12-20,8,2581,Resolved
626,1049,466,Battery Replacement,2025-07-06,4,3244,Open
627,1053,467,Engine Inspection,2024-09-21,15,1947,Resolved
628,1055,468,Tyre Replacement,2026-04-28,5,3690,Resolved
629,1056,470,Battery Replacement,2026-03-24,6,2761,Resolved
630,1058,471,Chain Adjustment,2025-07-07,5,402,Resolved
631,1059,471,Engine Inspection,2025-07-04,12,1531,Resolved
632,1062,472,Battery Check,2026-01-22,3,468,Resolved
633,1066,473,Engine Inspection,2024-10-27,10,1232,Resolved
634,1067,474,Engine Inspection,2024-11-26,11,1334,Resolved
635,1068,474,Electrical Diagnosis,2026-02-23,1,1878,Open
636,1069,474,Wheel Alignment,2026-05-25,2,737,Resolved
637,1070,474,Brake Inspection,2024-10-19,4,418,Open
638,1071,474,Electrical Repair,2026-01-08,4,1732,Resolved
639,1072,476,Chain Adjustment,2025-10-03,2,669,Resolved
640,1074,478,Battery Replacement,2025-03-20,4,3588,Resolved
641,1075,480,Oil Seal Replacement,2026-03-04,6,1040,Resolved
642,1076,479,Battery Replacement,2025-07-13,3,4017,Open
643,1077,479,Battery Replacement,2026-02-26,7,3428,Resolved
644,1078,480,Battery Replacement,2025-11-16,4,3502,Resolved
645,1082,482,Starting System Diagnosis,2026-01-07,4,2342,Resolved
646,1083,483,Gearbox Inspection,2024-10-17,4,2474,Resolved
647,1084,482,Engine Mount Inspection,2025-08-26,4,882,Resolved
648,1085,482,Engine Inspection,2025-05-10,15,1269,Resolved
649,1088,486,Wheel Alignment,2025-12-07,3,644,Resolved
650,1090,487,Battery Replacement,2026-06-02,2,2854,Resolved
651,1092,488,Chain Adjustment,2025-09-21,5,457,Resolved
652,1094,488,Fuel Line Repair,2024-11-16,11,2529,Resolved
653,1095,488,Wheel Alignment,2024-10-22,5,695,In Progress
654,1096,488,Chain Adjustment,2025-03-31,4,738,Open
655,1097,490,Battery Check,2024-11-23,2,309,Resolved
656,1100,490,Oil Seal Replacement,2026-01-10,7,2121,Resolved
657,1101,490,Fuel Line Repair,2024-06-22,11,1218,Open
658,1102,491,General Checkup,2025-12-29,1,850,Resolved
659,1104,493,Brake Inspection,2025-07-29,7,893,Resolved
660,1105,493,Electrical Diagnosis,2024-06-22,2,1830,In Progress
661,1108,494,Engine Tuning,2024-11-28,1,2970,Resolved
662,1112,495,Oil Seal Replacement,2025-04-14,2,2368,Resolved
663,1113,495,Engine Tuning,2025-07-30,1,1945,Open
664,1115,496,Battery Check,2026-02-28,2,784,Open
665,1116,496,Oil Seal Replacement,2025-05-12,3,1240,Resolved
666,1118,496,Battery Check,2025-06-30,5,492,Resolved
667,1120,497,Engine Tuning,2026-05-08,2,2960,Resolved
668,1121,497,Tyre Replacement,2026-04-03,5,3410,Resolved
669,1122,499,Chain Adjustment,2026-06-03,4,701,Resolved
670,1123,499,Engine Tuning,2026-01-21,1,2873,Resolved
671,1127,501,Chain Adjustment,2026-02-19,5,750,Resolved
672,1128,500,Wheel Alignment,2025-05-01,4,955,Resolved
673,1130,503,Clutch Service,2025-09-17,2,2698,Resolved
674,1131,502,Battery Replacement,2024-12-01,2,2524,Resolved
675,1133,503,Brake Repair,2026-02-24,9,3758,Resolved
676,1134,504,Tyre Replacement,2025-05-13,1,4052,Resolved
677,1135,504,Electrical Repair,2025-07-23,5,1012,Resolved
678,1137,507,Clutch Service,2025-10-30,2,2124,Resolved
679,1140,507,Engine Inspection,2024-08-20,10,1339,Resolved
680,1141,507,Engine Inspection,2025-04-04,14,1263,Resolved
681,1142,508,Tyre Replacement,2025-11-01,2,2957,Resolved
682,1143,509,Brake Inspection,2025-11-07,4,413,In Progress
683,1144,510,Clutch Service,2025-03-27,1,2786,In Progress
684,1145,511,Clutch Service,2024-12-07,3,4253,Resolved
685,1148,514,Battery Check,2025-08-25,5,325,Open
686,1149,514,Battery Check,2024-06-25,4,388,Resolved
687,1151,515,Battery Replacement,2026-05-18,5,4245,Resolved
688,1152,516,Engine Tuning,2025-08-28,4,2483,In Progress
689,1153,516,Tyre Replacement,2026-05-25,3,4912,Resolved
690,1156,516,General Checkup,2024-06-22,6,343,Resolved
691,1161,519,Brake Inspection,2025-10-15,3,571,Resolved
692,1162,519,Engine Mount Inspection,2025-04-10,1,1681,Resolved
693,1164,520,Tyre Replacement,2024-12-16,3,4644,Resolved
694,1165,520,Exhaust Inspection,2024-11-10,1,1395,Open
695,1166,520,Battery Replacement,2024-07-03,7,2639,Resolved
696,1169,524,Battery Check,2024-10-30,3,468,In Progress
697,1170,525,Wheel Alignment,2026-02-04,3,1194,Resolved
698,1171,525,Starter Inspection,2025-03-21,4,773,Resolved
699,1172,525,Engine Tuning,2026-01-01,3,2622,Resolved
700,1173,525,Chain Adjustment,2025-07-08,1,473,Resolved
701,1174,525,Tyre Replacement,2025-09-26,4,3690,In Progress
702,1175,526,Gearbox Inspection,2024-08-23,4,1294,Resolved
703,1177,526,Brake Repair,2025-06-16,6,3902,Resolved
704,1179,527,Engine Mount Inspection,2026-04-19,5,1102,In Progress
705,1180,527,Battery Check,2024-10-20,4,610,In Progress
706,1181,527,Oil Change,2024-08-04,1,1389,Resolved
707,1183,528,Starter Inspection,2025-05-08,1,902,Resolved
708,1186,528,Brake Repair,2026-03-22,15,3925,Resolved
709,1187,528,Exhaust Inspection,2025-05-01,2,1135,Resolved
710,1188,530,Brake Inspection,2026-03-31,5,512,Open
711,1189,529,Engine Inspection,2026-04-25,5,1945,Resolved
712,1190,531,General Checkup,2025-10-19,2,537,In Progress
713,1191,531,Electrical Repair,2024-12-02,1,2370,Resolved
714,1192,531,Starting System Diagnosis,2024-11-20,1,1244,Open
715,1193,532,Exhaust Inspection,2024-08-05,3,1322,In Progress
716,1194,534,Tyre Replacement,2025-07-18,1,5159,Resolved
717,1198,535,Battery Replacement,2024-12-17,3,3745,Open
718,1200,536,Clutch Service,2026-02-27,4,1579,Resolved
719,1202,538,Electrical Repair,2026-02-18,3,2414,Resolved
720,1203,537,Oil Seal Replacement,2024-07-22,6,1060,Open
721,1204,539,Engine Inspection,2025-07-21,11,2410,Resolved
722,1207,540,Tyre Replacement,2026-01-30,5,6711,Resolved
723,1208,540,Chain Adjustment,2025-06-26,1,799,Resolved
724,1209,540,Gearbox Inspection,2025-10-03,5,2674,Resolved
725,1210,540,Suspension Service,2025-03-24,1,3566,Resolved
726,1211,540,Engine Mount Inspection,2026-03-02,5,1232,Open
727,1214,541,Engine Inspection,2025-02-26,11,1553,Resolved
728,1215,541,Chain Adjustment,2024-11-25,2,350,Resolved
729,1216,541,Battery Check,2025-08-04,1,593,Resolved
730,1218,542,Battery Check,2024-09-19,1,749,Resolved
731,1221,544,Tyre Replacement,2025-01-13,3,6718,Resolved
732,1229,548,Clutch Service,2025-04-22,2,4005,In Progress
733,1230,548,Clutch Service,2025-04-14,3,2871,Resolved
734,1231,549,Chain Adjustment,2025-12-03,3,521,Resolved
735,1232,551,Brake Repair,2024-09-25,10,3588,Resolved
736,1235,552,Tyre Replacement,2025-02-16,5,6606,In Progress
737,1236,552,Oil Seal Replacement,2025-09-05,3,1624,Resolved
738,1237,552,Battery Replacement,2025-01-14,6,2914,Resolved
739,1239,553,Oil Seal Replacement,2024-10-10,5,2434,Open
740,1240,553,Tyre Replacement,2025-04-30,5,5657,Open
741,1242,553,Engine Inspection,2025-02-17,14,2005,Resolved
742,1243,554,Engine Tuning,2025-09-25,3,1541,Resolved
743,1246,554,Engine Inspection,2025-08-04,12,1920,Resolved
744,1248,555,Engine Inspection,2025-02-02,10,1456,Open
745,1251,555,Oil Seal Replacement,2025-10-19,3,1038,Resolved
746,1252,556,Engine Tuning,2026-01-25,2,2173,Resolved
747,1253,556,Tyre Replacement,2024-10-31,5,3020,Resolved
748,1255,556,Tyre Replacement,2026-01-06,1,6646,Resolved
749,1256,559,Electrical Repair,2025-10-09,5,1463,Resolved
750,1258,559,Oil Seal Replacement,2025-06-07,4,2376,Open
751,1259,560,Battery Replacement,2025-07-23,5,2609,Resolved
752,1260,560,Battery Check,2024-12-14,5,316,Resolved
753,1261,560,Battery Replacement,2025-10-27,5,3729,Open
754,1264,561,Oil Change,2024-10-06,4,663,Resolved
755,1265,561,Oil Change,2026-04-05,3,1158,Open
756,1273,563,Starter Inspection,2025-01-10,1,1250,Resolved
757,1274,564,Battery Replacement,2025-02-18,6,2091,Open
758,1276,565,Tyre Replacement,2024-09-11,5,2724,In Progress
759,1277,565,Engine Tuning,2026-03-09,4,1904,Resolved
760,1278,565,Engine Inspection,2025-07-01,10,2294,Resolved
761,1280,567,Engine Tuning,2024-06-29,1,2208,In Progress
762,1281,567,Battery Check,2026-05-17,1,729,Resolved
763,1282,567,Battery Check,2024-06-05,4,459,In Progress
764,1285,568,Battery Check,2026-02-21,4,797,In Progress
765,1286,568,Brake Repair,2026-05-05,8,3975,Resolved
766,1287,569,Suspension Service,2025-07-31,5,1375,Resolved
767,1289,569,Starting System Diagnosis,2025-10-08,1,943,Resolved
768,1290,569,Engine Tuning,2025-10-07,1,1453,Open
769,1295,571,Suspension Service,2024-12-31,2,1317,Resolved
770,1296,571,Exhaust Inspection,2025-04-25,1,1502,Open
771,1297,572,Battery Check,2024-11-10,3,718,Open
772,1298,572,Tyre Replacement,2026-04-16,5,3810,Resolved
773,1300,572,Engine Tuning,2026-05-12,1,2372,Resolved
774,1301,572,Engine Tuning,2026-05-09,2,1604,Resolved
775,1302,573,Engine Inspection,2026-05-21,7,2284,Resolved
776,1304,573,Starting System Diagnosis,2024-09-12,2,2194,Resolved
777,1306,574,Exhaust Inspection,2025-03-29,1,1701,Resolved
778,1307,574,Starter Inspection,2024-12-09,2,970,Resolved
779,1308,575,Engine Tuning,2025-04-23,3,2664,Resolved
780,1309,575,Engine Tuning,2024-12-25,3,2438,Resolved
781,1311,576,Starter Inspection,2025-10-06,3,1263,Resolved
782,1313,576,Wheel Alignment,2024-09-05,1,611,In Progress
783,1314,578,Starting System Diagnosis,2025-01-07,3,1883,Resolved
784,1315,578,Engine Mount Inspection,2025-03-07,5,1637,Resolved
785,1317,579,Chain Adjustment,2025-01-14,2,467,Resolved
786,1318,579,General Checkup,2025-06-19,4,833,Resolved
787,1319,579,Engine Tuning,2025-05-05,1,1145,Resolved
788,1321,581,Clutch Service,2024-06-27,5,3842,Resolved
789,1323,582,Battery Replacement,2025-06-26,7,2835,Resolved
790,1324,582,Tyre Replacement,2024-06-27,4,2800,In Progress
791,1326,583,Gearbox Inspection,2025-09-30,1,1970,Resolved
792,1327,583,Chain Adjustment,2026-05-16,4,353,Resolved
793,1328,583,Brake Repair,2024-10-17,15,3603,In Progress
794,1330,584,Tyre Replacement,2024-08-13,3,4089,Resolved
795,1331,584,Tyre Replacement,2026-02-24,3,2698,Resolved
796,1333,585,Engine Tuning,2025-12-16,2,2213,Resolved
797,1335,585,Battery Check,2026-01-03,3,331,In Progress
798,1337,585,Battery Check,2025-03-05,2,499,Resolved
799,1341,586,Chain Adjustment,2025-05-29,4,581,Resolved
800,1342,587,Periodic Service,2026-02-20,6,1964,Resolved
801,1343,587,Wheel Alignment,2024-09-19,3,886,Open
802,1345,587,Starting System Diagnosis,2026-05-12,4,1036,In Progress
