survey_id,service_id,customer_rating,will_return,recommend_service,feedback
600,600,1,No,No,Issue still not resolved.
601,601,1,No,No,Very dissatisfied with the service.
602,602,3,No,No,Service was acceptable.
603,603,5,Yes,Yes,Very satisfied with the service provided.
604,604,3,No,No,Service was acceptable.
605,605,4,Yes,Yes,Good experience with the service center.
606,606,4,Yes,Yes,Issue resolved satisfactorily.
607,607,5,Yes,Yes,Staff were helpful and courteous.
608,608,5,Yes,Yes,Staff were helpful and courteous.
609,609,4,Yes,Yes,Good experience with the service center.
610,610,5,Yes,Yes,Issue resolved quickly and professionally.
611,611,5,Yes,Yes,Very satisfied with the service provided.
612,612,3,No,No,Issue eventually resolved.
613,613,5,Yes,Yes,Issue resolved quickly and professionally.
614,614,4,Yes,Yes,Service was good overall.
615,615,2,No,No,Not fully satisfied with the service.
616,616,3,No,No,Service was acceptable.
617,617,1,No,No,Issue still not resolved.
618,618,4,Yes,Yes,Good experience with the service center.
619,619,5,Yes,Yes,Excellent service experience.
620,620,2,No,No,Service experience was below expectations.
621,621,3,No,No,Service was acceptable.
622,622,5,Yes,Yes,Excellent service experience.
623,623,3,No,No,Could have been handled better.
624,624,5,Yes,Yes,Excellent service experience.
625,625,3,No,No,Issue eventually resolved.
626,626,1,No,No,Issue still not resolved.
627,627,2,No,No,Not fully satisfied with the service.
628,628,4,Yes,Yes,Good experience with the service center.
629,629,4,Yes,Yes,Issue resolved satisfactorily.
630,630,3,No,No,Issue eventually resolved.
631,631,3,No,No,Could have been handled better.
632,632,5,Yes,Yes,Issue resolved quickly and professionally.
633,633,3,No,No,Could have been handled better.
634,634,3,No,No,Issue eventually resolved.
635,635,1,No,No,Very dissatisfied with the service.
636,636,5,Yes,Yes,Excellent service experience.
637,637,1,No,No,Would not recommend this service center.
638,638,5,Yes,Yes,Issue resolved quickly and professionally.
639,639,5,Yes,Yes,Issue resolved quickly and professionally.
640,640,4,Yes,Yes,Reasonably happy with the service.
641,641,3,No,No,Average service experience.
642,642,1,No,No,Poor service experience.
643,643,5,Yes,Yes,Staff were helpful and courteous.
644,644,4,Yes,Yes,Service was good overall.
645,645,4,Yes,Yes,Service was good overall.
646,646,4,Yes,Yes,Good experience with the service center.
647,647,5,Yes,Yes,Issue resolved quickly and professionally.
648,648,2,No,No,Service experience was below expectations.
649,649,4,Yes,Yes,Good experience with the service center.
650,650,4,Yes,Yes,Good experience with the service center.
651,651,4,Yes,Yes,Reasonably happy with the service.
652,652,2,No,No,Resolution took longer than expected.
653,653,3,No,No,Could have been handled better.
654,654,2,No,No,Service experience was below expectations.
655,655,5,Yes,Yes,Issue resolved quickly and professionally.
656,656,5,Yes,Yes,Issue resolved quickly and professionally.
657,657,1,No,No,Would not recommend this service center.
658,658,5,Yes,Yes,Staff were helpful and courteous.
659,659,4,Yes,Yes,Service was good overall.
660,660,2,No,No,Service experience was below expectations.
661,661,4,Yes,Yes,Issue resolved satisfactorily.
662,662,4,Yes,Yes,Good experience with the service center.
663,663,1,No,No,Issue still not resolved.
664,664,1,No,No,Would not recommend this service center.
665,665,4,Yes,Yes,Service was good overall.
666,666,3,No,No,Service was acceptable.
667,667,5,Yes,Yes,Excellent service experience.
668,668,4,Yes,Yes,Good experience with the service center.
669,669,3,No,No,Could have been handled better.
670,670,5,Yes,Yes,Issue resolved quickly and professionally.
671,671,3,No,No,Average service experience.
672,672,4,Yes,Yes,Issue resolved satisfactorily.
673,673,5,Yes,Yes,Staff were helpful and courteous.
674,674,4,Yes,Yes,Reasonably happy with the service.
675,675,3,No,No,Average service experience.
676,676,5,Yes,Yes,Excellent service experience.
677,677,4,Yes,Yes,Issue resolved satisfactorily.
678,678,5,Yes,Yes,Issue resolved quickly and professionally.
679,679,4,Yes,Yes,Service was good overall.
680,680,3,No,No,Average service experience.
681,681,5,Yes,Yes,Excellent service experience.
682,682,4,Yes,Yes,Issue resolved satisfactorily.
683,683,2,No,No,Not fully satisfied with the service.
684,684,5,Yes,Yes,Excellent service experience.
685,685,1,No,No,Very dissatisfied with the service.
686,686,5,Yes,Yes,Staff were helpful and courteous.
687,687,4,Yes,Yes,Reasonably happy with the service.
688,688,3,No,No,Service was acceptable.
689,689,5,Yes,Yes,Staff were helpful and courteous.
690,690,4,Yes,Yes,Good experience with the service center.
691,691,5,Yes,Yes,Issue resolved quickly and professionally.
692,692,4,Yes,Yes,Reasonably happy with the service.
693,693,5,Yes,Yes,Issue resolved quickly and professionally.
694,694,1,No,No,Very dissatisfied with the service.
695,695,4,Yes,Yes,Issue resolved satisfactorily.
696,696,4,Yes,Yes,Reasonably happy with the service.
697,697,4,Yes,Yes,Good experience with the service center.
698,698,4,Yes,Yes,Good experience with the service center.
699,699,5,Yes,Yes,Excellent service experience.
700,700,4,Yes,Yes,Issue resolved satisfactorily.
701,701,4,Yes,Yes,Service was good overall.
702,702,4,Yes,Yes,Reasonably happy with the service.
703,703,3,No,No,Issue eventually resolved.
704,704,4,Yes,Yes,Good experience with the service center.
705,705,2,No,No,Resolution took longer than expected.
706,706,4,Yes,Yes,Issue resolved satisfactorily.
707,707,4,Yes,Yes,Issue resolved satisfactorily.
708,708,1,No,No,Very dissatisfied with the service.
709,709,4,Yes,Yes,Service was good overall.
710,710,2,No,No,Service experience was below expectations.
711,711,3,No,No,Issue eventually resolved.
712,712,3,No,No,Service was acceptable.
713,713,5,Yes,Yes,Very satisfied with the service provided.
714,714,2,No,No,Communication could be improved.
715,715,3,No,No,Average service experience.
716,716,4,Yes,Yes,Reasonably happy with the service.
717,717,1,No,No,Would not recommend this service center.
718,718,5,Yes,Yes,Staff were helpful and courteous.
719,719,4,Yes,Yes,Good experience with the service center.
720,720,1,No,No,Would not recommend this service center.
721,721,4,Yes,Yes,Reasonably happy with the service.
722,722,3,No,No,Could have been handled better.
723,723,5,Yes,Yes,Issue resolved quickly and professionally.
724,724,4,Yes,Yes,Good experience with the service center.
725,725,5,Yes,Yes,Staff were helpful and courteous.
726,726,2,No,No,Service experience was below expectations.
727,727,4,Yes,Yes,Good experience with the service center.
728,728,4,Yes,Yes,Reasonably happy with the service.
729,729,5,Yes,Yes,Very satisfied with the service provided.
730,730,5,Yes,Yes,Staff were helpful and courteous.
731,731,4,Yes,Yes,Issue resolved satisfactorily.
732,732,2,No,No,Communication could be improved.
733,733,4,Yes,Yes,Reasonably happy with the service.
734,734,5,Yes,Yes,Very satisfied with the service provided.
735,735,2,No,No,Resolution took longer than expected.
736,736,2,No,No,Resolution took longer than expected.
737,737,5,Yes,Yes,Very satisfied with the service provided.
738,738,3,No,No,Service was acceptable.
739,739,1,No,No,Poor service experience.
740,740,1,No,No,Very dissatisfied with the service.
741,741,3,No,No,Average service experience.
742,742,5,Yes,Yes,Excellent service experience.
743,743,2,No,No,Communication could be improved.
744,744,1,No,No,Issue still not resolved.
745,745,4,Yes,Yes,Issue resolved satisfactorily.
746,746,5,Yes,Yes,Issue resolved quickly and professionally.
747,747,5,Yes,Yes,Issue resolved quickly and professionally.
748,748,4,Yes,Yes,Good experience with the service center.
749,749,5,Yes,Yes,Excellent service experience.
750,750,1,No,No,Would not recommend this service center.
751,751,5,Yes,Yes,Very satisfied with the service provided.
752,752,3,No,No,Average service experience.
753,753,1,No,No,Issue still not resolved.
754,754,4,Yes,Yes,Reasonably happy with the service.
755,755,1,No,No,Would not recommend this service center.
756,756,5,Yes,Yes,Issue resolved quickly and professionally.
757,757,1,No,No,Would not recommend this service center.
758,758,3,No,No,Issue eventually resolved.
759,759,5,Yes,Yes,Staff were helpful and courteous.
760,760,2,No,No,Resolution took longer than expected.
761,761,4,Yes,Yes,Reasonably happy with the service.
762,762,5,Yes,Yes,Very satisfied with the service provided.
763,763,2,No,No,Not fully satisfied with the service.
764,764,4,Yes,Yes,Good experience with the service center.
765,765,4,Yes,Yes,Issue resolved satisfactorily.
766,766,4,Yes,Yes,Service was good overall.
767,767,4,Yes,Yes,Good experience with the service center.
768,768,1,No,No,Would not recommend this service center.
769,769,5,Yes,Yes,Issue resolved quickly and professionally.
770,770,1,No,No,Poor service experience.
771,771,1,No,No,Would not recommend this service center.
772,772,4,Yes,Yes,Reasonably happy with the service.
773,773,4,Yes,Yes,Service was good overall.
774,774,4,Yes,Yes,Good experience with the service center.
775,775,3,No,No,Average service experience.
776,776,5,Yes,Yes,Issue resolved quickly and professionally.
777,777,5,Yes,Yes,Staff were helpful and courteous.
778,778,5,Yes,Yes,Issue resolved quickly and professionally.
779,779,4,Yes,Yes,Service was good overall.
780,780,5,Yes,Yes,Staff were helpful and courteous.
781,781,5,Yes,Yes,Very satisfied with the service provided.
782,782,3,No,No,Service was acceptable.
783,783,4,Yes,Yes,Service was good overall.
784,784,4,Yes,Yes,Service was good overall.
785,785,5,Yes,Yes,Excellent service experience.
786,786,4,Yes,Yes,Good experience with the service center.
787,787,5,Yes,Yes,Excellent service experience.
788,788,4,Yes,Yes,Good experience with the service center.
789,789,4,Yes,Yes,Service was good overall.
790,790,3,No,No,Could have been handled better.
791,791,5,Yes,Yes,Issue resolved quickly and professionally.
792,792,4,Yes,Yes,Good experience with the service center.
793,793,3,No,No,Could have been handled better.
794,794,4,Yes,Yes,Issue resolved satisfactorily.
795,795,5,Yes,Yes,Excellent service experience.
796,796,5,Yes,Yes,Excellent service experience.
797,797,4,Yes,Yes,Reasonably happy with the service.
798,798,4,Yes,Yes,Service was good overall.
799,799,3,No,No,Issue eventually resolved.
800,800,3,No,No,Could have been handled better.
801,801,1,No,No,Issue still not resolved.
802,802,3,No,No,Could have been handled better.
803,803,5,Yes,Yes,Very satisfied with the service provided.
804,804,4,Yes,Yes,Good experience with the service center.
805,805,3,No,No,Service was acceptable.
806,806,4,Yes,Yes,Issue resolved satisfactorily.
807,807,5,Yes,Yes,Excellent service experience.
808,808,2,No,No,Resolution took longer than expected.
809,809,4,Yes,Yes,Good experience with the service center.
810,810,3,No,No,Issue eventually resolved.
811,811,5,Yes,Yes,Excellent service experience.
812,812,4,Yes,Yes,Service was good overall.
813,813,3,No,No,Average service experience.
814,814,4,Yes,Yes,Reasonably happy with the service.
815,815,2,No,No,Communication could be improved.
816,816,4,Yes,Yes,Reasonably happy with the service.
817,817,5,Yes,Yes,Very satisfied with the service provided.
818,818,5,Yes,Yes,Excellent service experience.
819,819,4,Yes,Yes,Reasonably happy with the service.
820,820,1,No,No,Issue still not resolved.
821,821,4,Yes,Yes,Reasonably happy with the service.
822,822,2,No,No,Service experience was below expectations.
823,823,4,Yes,Yes,Reasonably happy with the service.
824,824,5,Yes,Yes,Staff were helpful and courteous.
825,825,5,Yes,Yes,Staff were helpful and courteous.
826,826,4,Yes,Yes,Good experience with the service center.
827,827,3,No,No,Service was acceptable.
828,828,5,Yes,Yes,Excellent service experience.
829,829,5,Yes,Yes,Staff were helpful and courteous.
830,830,4,Yes,Yes,Reasonably happy with the service.
831,831,5,Yes,Yes,Staff were helpful and courteous.
832,832,2,No,No,Resolution took longer than expected.
833,833,5,Yes,Yes,Excellent service experience.
834,834,1,No,No,Would not recommend this service center.
835,835,2,No,No,Resolution took longer than expected.
836,836,4,Yes,Yes,Reasonably happy with the service.
837,837,4,Yes,Yes,Reasonably happy with the service.
838,838,4,Yes,Yes,Service was good overall.
839,839,1,No,No,Poor service experience.
840,840,5,Yes,Yes,Very satisfied with the service provided.
841,841,2,No,No,Service experience was below expectations.
842,842,5,Yes,Yes,Excellent service experience.
843,843,3,No,No,Service was acceptable.
844,844,1,No,No,Poor service experience.
845,845,1,No,No,Very dissatisfied with the service.
846,846,3,No,No,Average service experience.
847,847,5,Yes,Yes,Excellent service experience.
848,848,5,Yes,Yes,Very satisfied with the service provided.
849,849,4,Yes,Yes,Issue resolved satisfactorily.
850,850,3,No,No,Issue eventually resolved.
851,851,4,Yes,Yes,Reasonably happy with the service.
852,852,5,Yes,Yes,Very satisfied with the service provided.
853,853,5,Yes,Yes,Excellent service experience.
854,854,5,Yes,Yes,Very satisfied with the service provided.
855,855,5,Yes,Yes,Very satisfied with the service provided.
856,856,1,No,No,Poor service experience.
857,857,4,Yes,Yes,Issue resolved satisfactorily.
858,858,1,No,No,Poor service experience.
859,859,5,Yes,Yes,Staff were helpful and courteous.
860,860,1,No,No,Would not recommend this service center.
861,861,2,No,No,Not fully satisfied with the service.
862,862,2,No,No,Not fully satisfied with the service.
863,863,4,Yes,Yes,Issue resolved satisfactorily.
864,864,5,Yes,Yes,Very satisfied with the service provided.
865,865,3,No,No,Could have been handled better.
866,866,3,No,No,Average service experience.
867,867,1,No,No,Would not recommend this service center.
868,868,4,Yes,Yes,Reasonably happy with the service.
869,869,4,Yes,Yes,Issue resolved satisfactorily.
870,870,4,Yes,Yes,Reasonably happy with the service.
871,871,5,Yes,Yes,Staff were helpful and courteous.
872,872,3,No,No,Average service experience.
873,873,4,Yes,Yes,Issue resolved satisfactorily.
874,874,2,No,No,Communication could be improved.
875,875,4,Yes,Yes,Issue resolved satisfactorily.
876,876,4,Yes,Yes,Issue resolved satisfactorily.
877,877,5,Yes,Yes,Excellent service experience.
878,878,5,Yes,Yes,Very satisfied with the service provided.
879,879,1,No,No,Issue still not resolved.
880,880,5,Yes,Yes,Excellent service experience.
881,881,1,No,No,Issue still not resolved.
882,882,5,Yes,Yes,Staff were helpful and courteous.
883,883,3,No,No,Service was acceptable.
884,884,1,No,No,Issue still not resolved.
885,885,5,Yes,Yes,Very satisfied with the service provided.
886,886,4,Yes,Yes,Issue resolved satisfactorily.
887,887,5,Yes,Yes,Issue resolved quickly and professionally.
